temperature,humidity,timestamp
21.0,72.0,2020-10-14 21:49:09.423723
21.0,72.0,2020-10-14 21:54:09.989913
21.0,74.0,2020-10-14 21:59:10.550855
22.0,73.0,2020-10-14 22:04:11.130204
22.0,75.0,2020-10-14 22:09:11.686826
22.0,75.0,2020-10-14 22:14:12.199307
22.0,72.0,2020-10-14 22:19:12.714191
21.0,71.0,2020-10-14 22:24:13.257970
21.0,70.0,2020-10-14 22:29:13.784409
21.0,70.0,2020-10-14 22:34:14.335310
21.0,70.0,2020-10-14 22:39:14.801330
21.0,70.0,2020-10-14 22:44:15.355395
21.0,71.0,2020-10-14 22:49:15.928123
22.0,72.0,2020-10-14 22:54:16.365055
21.0,69.0,2020-10-14 22:59:16.956326
22.0,71.0,2020-10-14 23:04:17.549795
22.0,70.0,2020-10-14 23:09:18.094761
22.0,70.0,2020-10-14 23:14:18.616647
22.0,70.0,2020-10-14 23:19:19.173359
21.0,67.0,2020-10-14 23:24:19.698329
21.0,69.0,2020-10-14 23:29:20.285099
21.0,69.0,2020-10-14 23:34:20.867543
21.0,69.0,2020-10-14 23:39:21.350462
21.0,69.0,2020-10-14 23:44:21.819748
21.0,68.0,2020-10-14 23:49:22.401231
21.0,69.0,2020-10-14 23:54:22.948087
21.0,70.0,2020-10-14 23:59:23.472285
21.0,69.0,2020-10-15 00:04:23.975923
21.0,70.0,2020-10-15 00:09:24.536522
21.0,70.0,2020-10-15 00:14:25.096326
21.0,71.0,2020-10-15 00:19:25.637663
21.0,71.0,2020-10-15 00:24:26.174141
21.0,71.0,2020-10-15 00:29:26.709911
21.0,72.0,2020-10-15 00:34:27.217110
21.0,72.0,2020-10-15 00:39:27.759320
21.0,72.0,2020-10-15 00:44:28.312705
21.0,72.0,2020-10-15 00:49:28.870885
21.0,72.0,2020-10-15 00:54:29.425831
21.0,72.0,2020-10-15 00:59:29.826225
21.0,72.0,2020-10-15 01:04:30.198449
21.0,72.0,2020-10-15 01:09:30.665200
21.0,74.0,2020-10-15 01:14:31.190443
21.0,74.0,2020-10-15 01:19:31.778703
21.0,74.0,2020-10-15 01:24:32.369690
21.0,75.0,2020-10-15 01:29:32.939160
21.0,73.0,2020-10-15 01:34:33.468015
21.0,74.0,2020-10-15 01:39:33.995052
21.0,74.0,2020-10-15 01:44:34.497104
21.0,74.0,2020-10-15 01:49:35.082836
21.0,75.0,2020-10-15 01:54:35.678411
21.0,73.0,2020-10-15 01:59:36.240837
21.0,74.0,2020-10-15 02:04:36.803596
21.0,74.0,2020-10-15 02:09:37.292727
21.0,74.0,2020-10-15 02:14:37.772636
21.0,73.0,2020-10-15 02:19:38.342421
21.0,73.0,2020-10-15 02:24:38.915505
21.0,73.0,2020-10-15 02:29:39.417635
21.0,73.0,2020-10-15 02:34:39.925266
21.0,73.0,2020-10-15 02:39:40.387515
21.0,75.0,2020-10-15 02:44:40.924195
21.0,73.0,2020-10-15 02:49:41.493408
21.0,73.0,2020-10-15 02:54:41.986475
21.0,73.0,2020-10-15 02:59:42.521364
22.0,74.0,2020-10-15 03:04:43.089618
22.0,74.0,2020-10-15 03:09:43.593183
22.0,74.0,2020-10-15 03:14:44.109750
20.0,70.0,2020-10-15 03:19:44.679967
19.0,72.0,2020-10-15 03:24:45.219827
19.0,74.0,2020-10-15 03:29:45.712416
19.0,70.0,2020-10-15 03:34:46.162278
18.0,74.0,2020-10-15 03:39:46.673547
17.0,77.0,2020-10-15 03:44:47.252732
17.0,76.0,2020-10-15 03:49:47.848908
16.0,78.0,2020-10-15 03:54:48.369723
16.0,80.0,2020-10-15 03:59:48.923072
16.0,81.0,2020-10-15 04:04:49.446447
16.0,80.0,2020-10-15 04:09:50.027955
15.0,80.0,2020-10-15 04:14:50.625295
18.0,81.0,2020-10-15 04:19:51.194086
19.0,79.0,2020-10-15 04:24:51.742337
18.0,73.0,2020-10-15 04:29:52.302893
17.0,75.0,2020-10-15 04:34:52.790501
17.0,75.0,2020-10-15 04:39:53.377300
17.0,75.0,2020-10-15 04:44:53.954866
17.0,75.0,2020-10-15 04:49:54.518508
17.0,75.0,2020-10-15 04:54:55.103272
17.0,75.0,2020-10-15 04:59:55.620560
17.0,75.0,2020-10-15 05:04:56.164886
17.0,75.0,2020-10-15 05:09:56.749700
17.0,75.0,2020-10-15 05:14:57.323898
17.0,75.0,2020-10-15 05:19:57.890039
16.0,76.0,2020-10-15 05:24:58.457357
17.0,76.0,2020-10-15 05:29:59.033306
16.0,76.0,2020-10-15 05:34:59.597463
16.0,76.0,2020-10-15 05:40:00.105199
16.0,76.0,2020-10-15 05:45:00.482722
16.0,76.0,2020-10-15 05:50:01.061801
16.0,76.0,2020-10-15 05:55:01.637247
16.0,77.0,2020-10-15 06:00:02.210184
16.0,77.0,2020-10-15 06:05:02.791237
16.0,77.0,2020-10-15 06:10:03.350912
17.0,79.0,2020-10-15 06:15:03.914968
18.0,78.0,2020-10-15 06:20:04.475528
18.0,77.0,2020-10-15 06:25:05.042835
18.0,77.0,2020-10-15 06:30:05.613953
18.0,77.0,2020-10-15 06:35:06.150982
19.0,75.0,2020-10-15 06:40:06.721897
19.0,75.0,2020-10-15 06:45:07.288762
19.0,75.0,2020-10-15 06:50:07.837728
19.0,75.0,2020-10-15 06:55:08.421461
19.0,74.0,2020-10-15 07:00:08.986164
19.0,74.0,2020-10-15 07:05:09.573775
19.0,74.0,2020-10-15 07:10:10.097440
19.0,74.0,2020-10-15 07:15:10.648882
19.0,74.0,2020-10-15 07:20:11.223902
19.0,73.0,2020-10-15 07:25:11.794761
19.0,73.0,2020-10-15 07:30:12.292349
20.0,73.0,2020-10-15 07:35:12.856664
20.0,73.0,2020-10-15 07:40:13.433960
20.0,73.0,2020-10-15 07:45:13.891022
20.0,73.0,2020-10-15 07:50:14.365348
20.0,73.0,2020-10-15 07:55:14.923416
20.0,73.0,2020-10-15 08:00:15.401340
20.0,73.0,2020-10-15 08:05:15.951823
20.0,73.0,2020-10-15 08:10:16.486158
20.0,73.0,2020-10-15 08:15:17.016138
20.0,73.0,2020-10-15 08:20:17.562153
20.0,73.0,2020-10-15 08:25:18.126971
20.0,74.0,2020-10-15 08:30:18.690575
20.0,73.0,2020-10-15 08:35:19.235206
20.0,73.0,2020-10-15 08:40:19.786135
20.0,73.0,2020-10-15 08:45:20.315124
20.0,74.0,2020-10-15 08:50:20.868792
20.0,73.0,2020-10-15 08:55:21.453815
20.0,74.0,2020-10-15 09:00:22.019301
20.0,74.0,2020-10-15 09:05:22.584749
20.0,74.0,2020-10-15 09:10:23.109495
20.0,74.0,2020-10-15 09:15:23.658792
20.0,74.0,2020-10-15 09:20:24.240636
20.0,74.0,2020-10-15 09:25:24.798890
20.0,74.0,2020-10-15 09:30:25.402900
20.0,74.0,2020-10-15 09:35:25.977912
20.0,74.0,2020-10-15 09:40:26.545298
20.0,74.0,2020-10-15 09:45:27.089096
20.0,74.0,2020-10-15 09:50:27.588527
20.0,74.0,2020-10-15 09:55:28.158490
20.0,74.0,2020-10-15 10:00:28.707026
20.0,74.0,2020-10-15 10:05:29.211877
20.0,74.0,2020-10-15 10:10:29.793456
20.0,74.0,2020-10-15 10:15:30.373241
20.0,74.0,2020-10-15 10:20:30.947120
20.0,74.0,2020-10-15 10:25:31.540371
20.0,74.0,2020-10-15 10:30:32.137095
20.0,74.0,2020-10-15 10:35:32.676057
20.0,74.0,2020-10-15 10:40:33.242158
20.0,74.0,2020-10-15 10:45:33.823621
20.0,74.0,2020-10-15 10:50:34.286569
20.0,74.0,2020-10-15 10:55:34.843251
20.0,74.0,2020-10-15 11:00:35.411798
20.0,74.0,2020-10-15 11:05:35.959788
20.0,74.0,2020-10-15 11:10:36.530745
20.0,74.0,2020-10-15 11:15:37.069467
20.0,74.0,2020-10-15 11:20:37.649385
20.0,74.0,2020-10-15 11:25:38.245450
20.0,74.0,2020-10-15 11:30:38.819416
20.0,75.0,2020-10-15 11:35:39.394125
20.0,74.0,2020-10-15 11:40:39.976056
19.0,74.0,2020-10-15 11:45:40.524816
19.0,74.0,2020-10-15 11:50:41.107144
19.0,74.0,2020-10-15 11:55:41.654305
19.0,74.0,2020-10-15 12:00:42.109970
19.0,74.0,2020-10-15 12:05:42.670558
19.0,74.0,2020-10-15 12:10:43.241066
19.0,75.0,2020-10-15 12:15:43.825518
19.0,74.0,2020-10-15 12:20:44.408747
19.0,74.0,2020-10-15 12:25:45.009593
19.0,74.0,2020-10-15 12:30:45.610437
19.0,75.0,2020-10-15 12:35:46.208075
19.0,74.0,2020-10-15 12:40:46.806307
19.0,74.0,2020-10-15 12:45:47.244113
19.0,74.0,2020-10-15 12:50:47.851694
19.0,74.0,2020-10-15 12:55:48.340233
19.0,74.0,2020-10-15 13:00:48.908710
19.0,74.0,2020-10-15 13:05:49.473287
19.0,74.0,2020-10-15 13:10:49.988438
19.0,74.0,2020-10-15 13:15:50.563625
19.0,74.0,2020-10-15 13:20:51.157804
19.0,74.0,2020-10-15 13:25:51.746428
19.0,74.0,2020-10-15 13:30:52.334154
19.0,74.0,2020-10-15 13:35:52.904045
19.0,75.0,2020-10-15 13:40:53.460165
19.0,75.0,2020-10-15 13:45:53.955092
19.0,74.0,2020-10-15 13:50:54.503367
19.0,74.0,2020-10-15 13:55:55.081955
19.0,74.0,2020-10-15 14:00:55.613797
19.0,74.0,2020-10-15 14:05:56.186263
19.0,75.0,2020-10-15 14:10:56.745609
19.0,74.0,2020-10-15 14:15:57.284021
19.0,74.0,2020-10-15 14:20:57.854073
19.0,74.0,2020-10-15 14:25:58.427321
19.0,74.0,2020-10-15 14:30:59.007336
19.0,75.0,2020-10-15 14:35:59.576570
19.0,74.0,2020-10-15 14:41:00.105146
19.0,74.0,2020-10-15 14:46:00.595229
19.0,71.0,2020-10-15 14:51:01.162999
19.0,74.0,2020-10-15 14:56:01.738977
19.0,75.0,2020-10-15 15:01:02.313787
19.0,74.0,2020-10-15 15:06:02.877737
19.0,75.0,2020-10-15 15:11:03.405933
19.0,74.0,2020-10-15 15:16:04.008221
19.0,74.0,2020-10-15 15:21:04.575859
19.0,75.0,2020-10-15 15:26:05.149019
19.0,75.0,2020-10-15 15:31:05.731240
19.0,75.0,2020-10-15 15:36:06.334785
19.0,75.0,2020-10-15 15:41:06.850290
19.0,75.0,2020-10-15 15:46:07.424176
19.0,75.0,2020-10-15 15:51:07.993964
19.0,76.0,2020-10-15 15:56:08.540528
19.0,76.0,2020-10-15 16:01:09.077992
19.0,76.0,2020-10-15 16:06:09.594392
19.0,76.0,2020-10-15 16:11:10.176314
19.0,76.0,2020-10-15 16:16:10.748676
19.0,76.0,2020-10-15 16:21:11.335011
19.0,76.0,2020-10-15 16:26:11.906002
19.0,76.0,2020-10-15 16:31:12.439490
19.0,76.0,2020-10-15 16:36:12.979162
19.0,76.0,2020-10-15 16:41:13.404654
19.0,76.0,2020-10-15 16:46:13.991136
19.0,76.0,2020-10-15 16:51:14.543619
19.0,76.0,2020-10-15 16:56:15.133553
19.0,76.0,2020-10-15 17:01:15.678915
19.0,76.0,2020-10-15 17:06:16.286092
19.0,77.0,2020-10-15 17:11:16.768583
19.0,76.0,2020-10-15 17:16:17.334626
18.0,76.0,2020-10-15 17:21:17.902305
18.0,76.0,2020-10-15 17:26:18.490821
18.0,77.0,2020-10-15 17:31:19.083310
18.0,77.0,2020-10-15 17:36:19.644446
18.0,76.0,2020-10-15 17:41:20.081374
18.0,77.0,2020-10-15 17:46:20.679782
18.0,77.0,2020-10-15 17:51:21.168079
18.0,77.0,2020-10-15 17:56:21.666553
18.0,77.0,2020-10-15 18:01:22.206323
18.0,77.0,2020-10-15 18:06:22.809360
18.0,77.0,2020-10-15 18:11:23.413907
18.0,77.0,2020-10-15 18:16:23.931814
18.0,77.0,2020-10-15 18:21:24.400412
18.0,77.0,2020-10-15 18:26:24.947050
18.0,77.0,2020-10-15 18:31:25.467519
18.0,77.0,2020-10-15 18:36:25.967105
18.0,77.0,2020-10-15 18:41:26.542088
19.0,76.0,2020-10-15 18:46:27.028613
19.0,76.0,2020-10-15 18:51:27.576947
19.0,76.0,2020-10-15 18:56:28.032925
19.0,76.0,2020-10-15 19:01:28.619868
19.0,76.0,2020-10-15 19:06:29.228858
19.0,76.0,2020-10-15 19:11:29.803724
19.0,75.0,2020-10-15 19:16:30.354508
18.0,74.0,2020-10-15 19:21:30.949469
19.0,73.0,2020-10-15 19:26:31.496373
18.0,72.0,2020-10-15 19:31:32.075609
18.0,71.0,2020-10-15 19:36:32.615100
17.0,71.0,2020-10-15 19:41:33.195565
17.0,71.0,2020-10-15 19:46:33.681457
17.0,71.0,2020-10-15 19:51:34.046523
18.0,72.0,2020-10-15 19:56:34.616670
18.0,73.0,2020-10-15 20:01:35.096876
19.0,73.0,2020-10-15 20:06:35.688320
19.0,74.0,2020-10-15 20:11:36.167429
19.0,74.0,2020-10-15 20:16:36.739885
19.0,74.0,2020-10-15 20:21:37.307630
19.0,74.0,2020-10-15 20:26:37.869829
19.0,73.0,2020-10-15 20:31:38.449273
19.0,73.0,2020-10-15 20:36:39.002277
19.0,72.0,2020-10-15 20:41:39.543034
19.0,72.0,2020-10-15 20:46:40.146002
20.0,72.0,2020-10-15 20:51:40.563869
20.0,72.0,2020-10-15 20:56:41.040071
20.0,72.0,2020-10-15 21:01:41.608999
20.0,72.0,2020-10-15 21:06:42.160046
20.0,71.0,2020-10-15 21:11:42.726248
20.0,71.0,2020-10-15 21:16:43.259848
20.0,71.0,2020-10-15 21:21:43.815027
20.0,71.0,2020-10-15 21:26:44.372297
20.0,71.0,2020-10-15 21:31:44.949348
20.0,71.0,2020-10-15 21:36:45.504391
20.0,70.0,2020-10-15 21:41:46.052821
20.0,70.0,2020-10-15 21:46:46.531745
20.0,70.0,2020-10-15 21:51:47.104663
20.0,70.0,2020-10-15 21:56:47.777658
20.0,70.0,2020-10-15 22:01:48.266011
20.0,70.0,2020-10-15 22:06:48.672771
20.0,70.0,2020-10-15 22:11:49.137907
20.0,70.0,2020-10-15 22:16:49.655747
20.0,70.0,2020-10-15 22:21:50.137184
20.0,70.0,2020-10-15 22:26:50.676382
20.0,70.0,2020-10-15 22:31:51.163353
20.0,70.0,2020-10-15 22:36:51.687242
20.0,70.0,2020-10-15 22:41:52.183109
20.0,70.0,2020-10-15 22:46:52.752189
21.0,71.0,2020-10-15 22:51:53.318390
21.0,71.0,2020-10-15 22:56:53.906779
21.0,70.0,2020-10-15 23:01:54.461901
21.0,70.0,2020-10-15 23:06:55.024476
21.0,70.0,2020-10-15 23:11:55.507100
20.0,70.0,2020-10-15 23:16:56.102237
21.0,70.0,2020-10-15 23:21:56.624579
21.0,70.0,2020-10-15 23:26:57.216447
21.0,70.0,2020-10-15 23:31:57.804816
21.0,70.0,2020-10-15 23:36:58.360534
21.0,70.0,2020-10-15 23:41:58.936130
21.0,70.0,2020-10-15 23:46:59.525739
21.0,70.0,2020-10-15 23:52:00.105797
20.0,70.0,2020-10-15 23:57:00.639139
20.0,70.0,2020-10-16 00:02:01.097412
20.0,70.0,2020-10-16 00:07:01.636860
20.0,70.0,2020-10-16 00:12:02.221442
20.0,71.0,2020-10-16 00:17:02.820572
20.0,71.0,2020-10-16 00:22:03.285692
20.0,71.0,2020-10-16 00:27:03.858626
20.0,71.0,2020-10-16 00:32:04.400482
20.0,71.0,2020-10-16 00:37:04.976263
20.0,71.0,2020-10-16 00:42:05.538196
20.0,71.0,2020-10-16 00:47:06.127369
20.0,71.0,2020-10-16 00:52:06.659665
20.0,72.0,2020-10-16 00:57:07.231954
19.0,69.0,2020-10-16 01:02:07.821290
19.0,71.0,2020-10-16 01:07:08.415353
18.0,71.0,2020-10-16 01:12:08.944576
18.0,73.0,2020-10-16 01:17:09.478157
19.0,72.0,2020-10-16 01:22:10.020062
19.0,72.0,2020-10-16 01:27:10.582802
19.0,72.0,2020-10-16 01:32:10.963123
19.0,72.0,2020-10-16 01:37:11.530309
19.0,72.0,2020-10-16 01:42:12.065324
19.0,72.0,2020-10-16 01:47:12.630582
19.0,72.0,2020-10-16 01:52:13.220852
19.0,72.0,2020-10-16 01:57:13.817189
19.0,72.0,2020-10-16 02:02:14.381026
19.0,72.0,2020-10-16 02:07:14.794922
19.0,73.0,2020-10-16 02:12:15.358731
19.0,73.0,2020-10-16 02:17:15.904295
19.0,73.0,2020-10-16 02:22:16.471621
19.0,73.0,2020-10-16 02:27:17.036867
19.0,73.0,2020-10-16 02:32:17.544083
19.0,73.0,2020-10-16 02:37:17.927238
19.0,73.0,2020-10-16 02:42:18.425658
19.0,73.0,2020-10-16 02:47:18.989481
19.0,73.0,2020-10-16 02:52:19.482599
19.0,73.0,2020-10-16 02:57:19.974207
19.0,73.0,2020-10-16 03:02:20.543883
19.0,73.0,2020-10-16 03:07:21.124951
19.0,74.0,2020-10-16 03:12:21.680387
19.0,74.0,2020-10-16 03:17:22.222013
19.0,74.0,2020-10-16 03:22:22.708695
17.0,70.0,2020-10-16 03:27:23.248376
16.0,74.0,2020-10-16 03:32:23.834138
16.0,77.0,2020-10-16 03:37:24.379857
18.0,77.0,2020-10-16 03:42:24.931573
19.0,75.0,2020-10-16 03:47:25.325005
19.0,75.0,2020-10-16 03:52:25.843812
19.0,75.0,2020-10-16 03:57:26.432077
19.0,75.0,2020-10-16 04:02:27.013647
19.0,75.0,2020-10-16 04:07:27.595473
19.0,74.0,2020-10-16 04:12:28.144300
19.0,75.0,2020-10-16 04:17:28.677041
19.0,74.0,2020-10-16 04:22:29.152486
19.0,74.0,2020-10-16 04:27:29.775847
19.0,74.0,2020-10-16 04:32:30.280712
19.0,74.0,2020-10-16 04:37:30.873989
20.0,74.0,2020-10-16 04:42:31.443589
20.0,74.0,2020-10-16 04:47:32.021516
20.0,74.0,2020-10-16 04:52:32.540760
20.0,74.0,2020-10-16 04:57:33.062983
20.0,74.0,2020-10-16 05:02:33.656011
16.0,71.0,2020-10-16 05:07:34.150672
18.0,78.0,2020-10-16 05:12:34.744737
19.0,72.0,2020-10-16 05:17:35.353615
19.0,75.0,2020-10-16 05:22:35.938709
19.0,74.0,2020-10-16 05:27:36.502443
19.0,74.0,2020-10-16 05:32:37.058680
19.0,74.0,2020-10-16 05:37:37.563983
19.0,74.0,2020-10-16 05:42:38.069547
19.0,74.0,2020-10-16 05:47:38.620736
19.0,74.0,2020-10-16 05:52:39.126447
19.0,74.0,2020-10-16 05:57:39.642906
19.0,74.0,2020-10-16 06:02:40.195225
19.0,74.0,2020-10-16 06:07:40.711940
19.0,75.0,2020-10-16 06:12:41.286533
19.0,75.0,2020-10-16 06:17:41.869130
19.0,75.0,2020-10-16 06:22:42.438690
19.0,75.0,2020-10-16 06:27:42.982995
19.0,75.0,2020-10-16 06:32:43.514781
19.0,75.0,2020-10-16 06:37:44.128367
19.0,75.0,2020-10-16 06:42:44.660498
19.0,75.0,2020-10-16 06:47:45.174981
19.0,75.0,2020-10-16 06:52:45.725809
19.0,75.0,2020-10-16 06:57:46.232987
19.0,75.0,2020-10-16 07:02:46.700003
19.0,75.0,2020-10-16 07:07:47.285138
19.0,75.0,2020-10-16 07:12:47.871909
19.0,76.0,2020-10-16 07:17:48.414872
19.0,76.0,2020-10-16 07:22:48.964018
19.0,76.0,2020-10-16 07:27:49.477389
19.0,76.0,2020-10-16 07:32:50.026941
19.0,76.0,2020-10-16 07:37:50.629283
19.0,76.0,2020-10-16 07:42:51.192549
19.0,76.0,2020-10-16 07:47:51.730206
19.0,76.0,2020-10-16 07:52:52.325809
19.0,76.0,2020-10-16 07:57:52.871480
19.0,76.0,2020-10-16 08:02:53.404890
18.0,76.0,2020-10-16 08:07:54.007230
18.0,76.0,2020-10-16 08:12:54.502104
18.0,76.0,2020-10-16 08:17:55.081429
18.0,76.0,2020-10-16 08:22:55.609904
18.0,76.0,2020-10-16 08:27:56.061849
18.0,76.0,2020-10-16 08:32:56.642520
18.0,77.0,2020-10-16 08:37:57.174481
18.0,76.0,2020-10-16 08:42:57.761440
18.0,76.0,2020-10-16 08:47:58.303931
18.0,77.0,2020-10-16 08:52:58.845314
18.0,77.0,2020-10-16 08:57:59.433205
18.0,77.0,2020-10-16 09:02:59.969331
18.0,77.0,2020-10-16 09:08:00.436469
18.0,77.0,2020-10-16 09:13:00.976637
18.0,77.0,2020-10-16 09:18:01.451860
18.0,77.0,2020-10-16 09:23:01.940785
18.0,77.0,2020-10-16 09:28:02.535806
18.0,77.0,2020-10-16 09:33:03.120730
18.0,77.0,2020-10-16 09:38:03.703205
18.0,77.0,2020-10-16 09:43:04.266717
18.0,77.0,2020-10-16 09:48:04.830781
18.0,77.0,2020-10-16 09:53:05.366815
18.0,77.0,2020-10-16 09:58:05.842235
18.0,77.0,2020-10-16 10:03:06.364776
18.0,77.0,2020-10-16 10:08:06.841883
18.0,77.0,2020-10-16 10:13:07.310778
18.0,77.0,2020-10-16 10:18:07.841104
18.0,77.0,2020-10-16 10:23:08.303341
18.0,77.0,2020-10-16 10:28:08.900883
18.0,77.0,2020-10-16 10:33:09.438365
18.0,77.0,2020-10-16 10:38:09.978200
18.0,77.0,2020-10-16 10:43:10.546255
18.0,77.0,2020-10-16 10:48:11.113659
18.0,78.0,2020-10-16 10:53:11.688438
18.0,78.0,2020-10-16 10:58:12.268155
18.0,78.0,2020-10-16 11:03:12.836901
18.0,78.0,2020-10-16 11:08:13.310840
18.0,78.0,2020-10-16 11:13:13.896266
18.0,78.0,2020-10-16 11:18:14.306285
18.0,78.0,2020-10-16 11:23:14.815494
18.0,78.0,2020-10-16 11:28:15.352058
18.0,78.0,2020-10-16 11:33:15.934675
18.0,78.0,2020-10-16 11:38:16.430262
18.0,78.0,2020-10-16 11:43:16.941404
18.0,78.0,2020-10-16 11:48:17.508309
18.0,78.0,2020-10-16 11:53:18.063021
18.0,78.0,2020-10-16 11:58:18.568688
18.0,78.0,2020-10-16 12:03:19.157437
18.0,78.0,2020-10-16 12:08:19.657780
18.0,78.0,2020-10-16 12:13:20.172294
18.0,78.0,2020-10-16 12:18:20.564454
18.0,78.0,2020-10-16 12:23:21.079657
18.0,78.0,2020-10-16 12:28:21.660997
18.0,78.0,2020-10-16 12:33:22.137287
18.0,78.0,2020-10-16 12:38:22.644371
18.0,78.0,2020-10-16 12:43:23.197046
18.0,78.0,2020-10-16 12:48:23.783743
18.0,78.0,2020-10-16 12:53:24.395581
17.0,77.0,2020-10-16 12:58:24.982578
18.0,78.0,2020-10-16 13:03:25.562642
17.0,77.0,2020-10-16 13:08:26.175919
17.0,77.0,2020-10-16 13:13:26.754152
17.0,77.0,2020-10-16 13:18:27.282799
17.0,77.0,2020-10-16 13:23:27.881845
17.0,77.0,2020-10-16 13:28:28.440501
17.0,78.0,2020-10-16 13:33:29.047756
17.0,77.0,2020-10-16 13:38:29.630823
17.0,78.0,2020-10-16 13:43:30.227270
17.0,77.0,2020-10-16 13:48:30.791795
17.0,77.0,2020-10-16 13:53:31.355774
17.0,77.0,2020-10-16 13:58:31.969652
17.0,77.0,2020-10-16 14:03:32.581147
17.0,78.0,2020-10-16 14:08:33.072374
17.0,78.0,2020-10-16 14:13:33.548000
17.0,78.0,2020-10-16 14:18:34.134161
17.0,78.0,2020-10-16 14:23:34.658137
17.0,77.0,2020-10-16 14:28:35.197168
17.0,77.0,2020-10-16 14:33:35.747973
17.0,76.0,2020-10-16 14:38:36.284958
17.0,76.0,2020-10-16 14:43:36.815084
17.0,77.0,2020-10-16 14:48:37.349438
17.0,77.0,2020-10-16 14:53:37.911077
17.0,78.0,2020-10-16 14:58:38.499356
17.0,78.0,2020-10-16 15:03:39.016735
17.0,78.0,2020-10-16 15:08:39.548441
17.0,78.0,2020-10-16 15:13:40.089076
17.0,78.0,2020-10-16 15:18:40.508014
17.0,79.0,2020-10-16 15:23:41.095157
17.0,79.0,2020-10-16 15:28:41.675926
17.0,79.0,2020-10-16 15:33:42.253259
17.0,76.0,2020-10-16 15:38:42.810558
17.0,78.0,2020-10-16 15:43:43.365448
17.0,77.0,2020-10-16 15:48:43.941613
17.0,76.0,2020-10-16 15:53:44.478651
17.0,76.0,2020-10-16 15:58:45.053823
17.0,75.0,2020-10-16 16:03:45.577914
17.0,75.0,2020-10-16 16:08:46.073237
17.0,74.0,2020-10-16 16:13:46.656618
17.0,73.0,2020-10-16 16:18:47.135942
18.0,74.0,2020-10-16 16:23:47.734544
18.0,73.0,2020-10-16 16:28:48.309748
18.0,73.0,2020-10-16 16:33:48.906178
18.0,73.0,2020-10-16 16:38:49.467381
18.0,73.0,2020-10-16 16:43:50.005533
18.0,73.0,2020-10-16 16:48:50.577937
18.0,72.0,2020-10-16 16:53:51.141669
18.0,72.0,2020-10-16 16:58:51.697191
18.0,72.0,2020-10-16 17:03:52.270950
18.0,72.0,2020-10-16 17:08:52.841731
15.0,76.0,2020-10-16 17:13:53.421976
16.0,77.0,2020-10-16 17:18:53.848364
16.0,77.0,2020-10-16 17:23:54.324191
15.0,79.0,2020-10-16 17:28:54.896669
16.0,78.0,2020-10-16 17:33:55.456453
16.0,75.0,2020-10-16 17:38:56.028255
16.0,79.0,2020-10-16 17:43:56.625389
16.0,78.0,2020-10-16 17:48:57.228742
16.0,78.0,2020-10-16 17:53:57.806998
16.0,77.0,2020-10-16 17:58:58.337045
16.0,77.0,2020-10-16 18:03:58.935034
16.0,77.0,2020-10-16 18:08:59.498337
16.0,76.0,2020-10-16 18:13:59.954077
17.0,76.0,2020-10-16 18:19:00.526523
17.0,75.0,2020-10-16 18:24:01.136920
17.0,75.0,2020-10-16 18:29:01.714719
17.0,75.0,2020-10-16 18:34:02.297027
17.0,75.0,2020-10-16 18:39:02.896998
17.0,73.0,2020-10-16 18:44:03.442535
18.0,73.0,2020-10-16 18:49:03.973888
18.0,72.0,2020-10-16 18:54:04.454400
18.0,73.0,2020-10-16 18:59:05.049276
18.0,73.0,2020-10-16 19:04:05.616781
18.0,72.0,2020-10-16 19:09:06.143382
18.0,72.0,2020-10-16 19:14:06.714684
18.0,72.0,2020-10-16 19:19:07.318214
18.0,72.0,2020-10-16 19:24:07.888215
18.0,72.0,2020-10-16 19:29:08.448311
18.0,73.0,2020-10-16 19:34:09.038687
18.0,71.0,2020-10-16 19:39:09.618441
18.0,71.0,2020-10-16 19:44:10.170598
19.0,72.0,2020-10-16 19:49:10.772016
19.0,72.0,2020-10-16 19:54:11.374936
19.0,72.0,2020-10-16 19:59:11.929590
19.0,71.0,2020-10-16 20:04:12.520161
19.0,71.0,2020-10-16 20:09:13.112020
19.0,71.0,2020-10-16 20:14:13.714865
19.0,71.0,2020-10-16 20:19:14.268381
19.0,71.0,2020-10-16 20:24:14.883209
19.0,71.0,2020-10-16 20:29:15.481840
19.0,71.0,2020-10-16 20:34:16.001106
19.0,71.0,2020-10-16 20:39:16.605437
19.0,71.0,2020-10-16 20:44:17.190929
19.0,71.0,2020-10-16 20:49:17.708309
19.0,71.0,2020-10-16 20:54:18.285319
19.0,71.0,2020-10-16 20:59:18.804126
19.0,70.0,2020-10-16 21:04:19.404501
19.0,70.0,2020-10-16 21:09:20.004969
20.0,70.0,2020-10-16 21:14:20.594473
20.0,70.0,2020-10-16 21:19:21.064029
20.0,70.0,2020-10-16 21:24:21.653423
20.0,70.0,2020-10-16 21:29:22.222059
20.0,70.0,2020-10-16 21:34:22.798148
20.0,70.0,2020-10-16 21:39:23.373269
20.0,70.0,2020-10-16 21:44:23.935239
20.0,70.0,2020-10-16 21:49:24.434321
20.0,70.0,2020-10-16 21:54:25.048899
20.0,70.0,2020-10-16 21:59:25.640584
20.0,70.0,2020-10-16 22:04:26.165539
20.0,70.0,2020-10-16 22:09:26.723663
20.0,70.0,2020-10-16 22:14:27.311882
20.0,70.0,2020-10-16 22:19:27.909101
